file,timestamp,start_s
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00202s__conf1.000.wav,20210222T082957,202
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00203s__conf1.000.wav,20210222T082957,203
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00204s__conf1.000.wav,20210222T082957,204
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00205s__conf0.995.wav,20210222T082957,205
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00206s__conf1.000.wav,20210222T082957,206
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00207s__conf0.999.wav,20210222T082957,207
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00208s__conf0.971.wav,20210222T082957,208
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00209s__conf1.000.wav,20210222T082957,209
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00210s__conf0.998.wav,20210222T082957,210
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00211s__conf0.936.wav,20210222T082957,211
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00221s__conf0.563.wav,20210222T082957,221
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00222s__conf1.000.wav,20210222T082957,222
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00223s__conf0.999.wav,20210222T082957,223
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00224s__conf0.998.wav,20210222T082957,224
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00225s__conf1.000.wav,20210222T082957,225
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00253s__conf0.956.wav,20210222T082957,253
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00254s__conf1.000.wav,20210222T082957,254
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00255s__conf1.000.wav,20210222T082957,255
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00256s__conf1.000.wav,20210222T082957,256
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00270s__conf0.994.wav,20210222T082957,270
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00271s__conf1.000.wav,20210222T082957,271
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00272s__conf0.997.wav,20210222T082957,272
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00273s__conf1.000.wav,20210222T082957,273
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00274s__conf1.000.wav,20210222T082957,274
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00294s__conf1.000.wav,20210222T082957,294
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00295s__conf1.000.wav,20210222T082957,295
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___00460s__conf0.811.wav,20210222T082957,460
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___01151s__conf0.795.wav,20210222T082957,1151
Cernic__S20210222T082957569+0100_E20210222T085954600+0100___01190s__conf0.999.wav,20210222T082957,1190
Cernic__S20210222T092957116+0100_E20210222T095955076+0100___01164s__conf0.521.wav,20210222T092957,1164
Cernic__S20210222T092957116+0100_E20210222T095955076+0100___01165s__conf0.999.wav,20210222T092957,1165
Cernic__S20210222T092957116+0100_E20210222T095955076+0100___01186s__conf0.889.wav,20210222T092957,1186
Cernic__S20210222T092957116+0100_E20210222T095955076+0100___01245s__conf0.630.wav,20210222T092957,1245
Cernic__S20210222T095956837+0100_E20210222T102958699+0100___00399s__conf0.981.wav,20210222T095956,399
Cernic__S20210222T095956837+0100_E20210222T102958699+0100___00400s__conf1.000.wav,20210222T095956,400
Cernic__S20210222T095956837+0100_E20210222T102958699+0100___00401s__conf1.000.wav,20210222T095956,401
Cernic__S20210222T095956837+0100_E20210222T102958699+0100___00402s__conf1.000.wav,20210222T095956,402
Cernic__S20210222T095956837+0100_E20210222T102958699+0100___00403s__conf0.998.wav,20210222T095956,403
Cernic__S20210222T095956837+0100_E20210222T102958699+0100___00408s__conf0.989.wav,20210222T095956,408
Cernic__S20210222T095956837+0100_E20210222T102958699+0100___00409s__conf0.652.wav,20210222T095956,409
Cernic__S20210222T095956837+0100_E20210222T102958699+0100___00431s__conf0.909.wav,20210222T095956,431
Cernic__S20210222T095956837+0100_E20210222T102958699+0100___00432s__conf1.000.wav,20210222T095956,432
Cernic__S20210222T095956837+0100_E20210222T102958699+0100___00433s__conf0.963.wav,20210222T095956,433
Cernic__S20210222T095956837+0100_E20210222T102958699+0100___00451s__conf0.947.wav,20210222T095956,451
Cernic__S20210222T095956837+0100_E20210222T102958699+0100___00452s__conf0.999.wav,20210222T095956,452
Cernic__S20210222T095956837+0100_E20210222T102958699+0100___00453s__conf0.996.wav,20210222T095956,453
Cernic__S20210222T095956837+0100_E20210222T102958699+0100___00455s__conf0.726.wav,20210222T095956,455
Cernic__S20210222T095956837+0100_E20210222T102958699+0100___00808s__conf0.673.wav,20210222T095956,808
Cernic__S20210222T103002917+0100_E20210222T105955348+0100___01124s__conf0.869.wav,20210222T103002,1124
Cernic__S20210222T105957011+0100_E20210222T112956829+0100___01424s__conf0.538.wav,20210222T105957,1424
Cernic__S20210222T105957011+0100_E20210222T112956829+0100___01425s__conf0.975.wav,20210222T105957,1425
Cernic__S20210222T112958524+0100_E20210222T115953512+0100___00737s__conf0.967.wav,20210222T112958,737
Cernic__S20210222T112958524+0100_E20210222T115953512+0100___00738s__conf0.501.wav,20210222T112958,738
Cernic__S20210222T112958524+0100_E20210222T115953512+0100___00774s__conf0.546.wav,20210222T112958,774
Cernic__S20210222T112958524+0100_E20210222T115953512+0100___01252s__conf0.926.wav,20210222T112958,1252
Cernic__S20210222T122957486+0100_E20210222T125957582+0100___00425s__conf0.786.wav,20210222T122957,425
Cernic__S20210222T125958985+0100_E20210222T132956465+0100___00114s__conf0.580.wav,20210222T125958,114
Cernic__S20210222T125958985+0100_E20210222T132956465+0100___00982s__conf0.985.wav,20210222T125958,982
Cernic__S20210222T132959923+0100_E20210222T135954769+0100___00104s__conf0.999.wav,20210222T132959,104
Cernic__S20210222T132959923+0100_E20210222T135954769+0100___00105s__conf0.997.wav,20210222T132959,105
Cernic__S20210222T135956414+0100_E20210222T142955489+0100___01631s__conf0.587.wav,20210222T135956,1631
Cernic__S20210222T135956414+0100_E20210222T142955489+0100___01632s__conf0.809.wav,20210222T135956,1632
Cernic__S20210222T155957482+0100_E20210222T162957858+0100___00549s__conf0.982.wav,20210222T155957,549
Cernic__S20210222T155957482+0100_E20210222T162957858+0100___00550s__conf1.000.wav,20210222T155957,550
Cernic__S20210222T155957482+0100_E20210222T162957858+0100___00551s__conf1.000.wav,20210222T155957,551
Cernic__S20210222T155957482+0100_E20210222T162957858+0100___00552s__conf0.999.wav,20210222T155957,552
Cernic__S20210222T155957482+0100_E20210222T162957858+0100___00882s__conf0.655.wav,20210222T155957,882
Cernic__S20210222T162959063+0100_E20210222T165954681+0100___01293s__conf0.937.wav,20210222T162959,1293
Cernic__S20210222T162959063+0100_E20210222T165954681+0100___01294s__conf0.579.wav,20210222T162959,1294
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00113s__conf0.959.wav,20210222T165956,113
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00114s__conf0.573.wav,20210222T165956,114
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00471s__conf0.954.wav,20210222T165956,471
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00480s__conf0.986.wav,20210222T165956,480
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00481s__conf0.992.wav,20210222T165956,481
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00482s__conf0.524.wav,20210222T165956,482
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00489s__conf0.807.wav,20210222T165956,489
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00492s__conf1.000.wav,20210222T165956,492
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00493s__conf0.692.wav,20210222T165956,493
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00534s__conf0.956.wav,20210222T165956,534
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00535s__conf0.998.wav,20210222T165956,535
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00536s__conf0.991.wav,20210222T165956,536
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00540s__conf0.999.wav,20210222T165956,540
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00541s__conf0.998.wav,20210222T165956,541
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00542s__conf0.986.wav,20210222T165956,542
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00544s__conf0.818.wav,20210222T165956,544
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00567s__conf0.994.wav,20210222T165956,567
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00568s__conf0.975.wav,20210222T165956,568
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00569s__conf0.964.wav,20210222T165956,569
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00570s__conf0.866.wav,20210222T165956,570
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00572s__conf0.643.wav,20210222T165956,572
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00574s__conf0.878.wav,20210222T165956,574
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00578s__conf0.930.wav,20210222T165956,578
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00581s__conf0.632.wav,20210222T165956,581
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00600s__conf0.899.wav,20210222T165956,600
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00601s__conf0.998.wav,20210222T165956,601
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00602s__conf0.758.wav,20210222T165956,602
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00615s__conf0.579.wav,20210222T165956,615
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00632s__conf0.625.wav,20210222T165956,632
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00649s__conf0.994.wav,20210222T165956,649
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00666s__conf0.589.wav,20210222T165956,666
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00670s__conf0.969.wav,20210222T165956,670
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00671s__conf0.814.wav,20210222T165956,671
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00672s__conf0.868.wav,20210222T165956,672
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00678s__conf0.811.wav,20210222T165956,678
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00690s__conf1.000.wav,20210222T165956,690
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00691s__conf0.851.wav,20210222T165956,691
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00692s__conf0.686.wav,20210222T165956,692
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00699s__conf0.931.wav,20210222T165956,699
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00700s__conf1.000.wav,20210222T165956,700
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00701s__conf0.998.wav,20210222T165956,701
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00702s__conf0.987.wav,20210222T165956,702
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00703s__conf0.735.wav,20210222T165956,703
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00707s__conf0.869.wav,20210222T165956,707
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00708s__conf0.969.wav,20210222T165956,708
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00815s__conf0.514.wav,20210222T165956,815
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00878s__conf1.000.wav,20210222T165956,878
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00879s__conf1.000.wav,20210222T165956,879
Cernic__S20210222T165956480+0100_E20210222T172954534+0100___00880s__conf0.989.wav,20210222T165956,880
Cernic__S20210222T172956071+0100_E20210222T175953103+0100___00231s__conf0.996.wav,20210222T172956,231
Cernic__S20210223T012955197+0100_E20210223T015953157+0100___00485s__conf0.827.wav,20210223T012955,485
Cernic__S20210223T052959315+0100_E20210223T055955560+0100___01195s__conf0.874.wav,20210223T052959,1195
Cernic__S20210223T052959315+0100_E20210223T055955560+0100___01567s__conf1.000.wav,20210223T052959,1567
Cernic__S20210223T052959315+0100_E20210223T055955560+0100___01568s__conf0.998.wav,20210223T052959,1568
Cernic__S20210223T052959315+0100_E20210223T055955560+0100___01569s__conf0.955.wav,20210223T052959,1569
Cernic__S20210223T055957386+0100_E20210223T062956160+0100___00245s__conf0.989.wav,20210223T055957,245
Cernic__S20210223T055957386+0100_E20210223T062956160+0100___00540s__conf1.000.wav,20210223T055957,540
Cernic__S20210223T055957386+0100_E20210223T062956160+0100___00541s__conf1.000.wav,20210223T055957,541
Cernic__S20210223T055957386+0100_E20210223T062956160+0100___00542s__conf0.526.wav,20210223T055957,542
Cernic__S20210223T055957386+0100_E20210223T062956160+0100___00546s__conf0.819.wav,20210223T055957,546
Cernic__S20210223T055957386+0100_E20210223T062956160+0100___00547s__conf0.984.wav,20210223T055957,547
Cernic__S20210223T055957386+0100_E20210223T062956160+0100___00548s__conf0.531.wav,20210223T055957,548
Cernic__S20210223T055957386+0100_E20210223T062956160+0100___00566s__conf1.000.wav,20210223T055957,566
Cernic__S20210223T055957386+0100_E20210223T062956160+0100___00567s__conf0.981.wav,20210223T055957,567
Cernic__S20210223T055957386+0100_E20210223T062956160+0100___00568s__conf0.796.wav,20210223T055957,568
Cernic__S20210223T055957386+0100_E20210223T062956160+0100___00582s__conf0.999.wav,20210223T055957,582
Cernic__S20210223T055957386+0100_E20210223T062956160+0100___00583s__conf0.914.wav,20210223T055957,583
Cernic__S20210223T055957386+0100_E20210223T062956160+0100___00584s__conf0.999.wav,20210223T055957,584
Cernic__S20210223T055957386+0100_E20210223T062956160+0100___00585s__conf1.000.wav,20210223T055957,585
Cernic__S20210223T072954576+0100_E20210223T075955323+0100___01411s__conf1.000.wav,20210223T072954,1411
Cernic__S20210223T072954576+0100_E20210223T075955323+0100___01603s__conf0.641.wav,20210223T072954,1603
Cernic__S20210223T072954576+0100_E20210223T075955323+0100___01604s__conf0.962.wav,20210223T072954,1604
Cernic__S20210223T092956415+0100_E20210223T095957047+0100___01582s__conf0.687.wav,20210223T092956,1582
Cernic__S20210223T095958521+0100_E20210223T102951515+0100___01022s__conf0.522.wav,20210223T095958,1022
Cernic__S20210223T102956259+0100_E20210223T105955750+0100___00573s__conf0.914.wav,20210223T102956,573
Cernic__S20210223T102956259+0100_E20210223T105955750+0100___00574s__conf0.993.wav,20210223T102956,574
Cernic__S20210223T105957086+0100_E20210223T112953517+0100___01371s__conf0.988.wav,20210223T105957,1371
Cernic__S20210223T105957086+0100_E20210223T112953517+0100___01428s__conf0.971.wav,20210223T105957,1428
Cernic__S20210223T105957086+0100_E20210223T112953517+0100___01429s__conf0.999.wav,20210223T105957,1429
Cernic__S20210223T105957086+0100_E20210223T112953517+0100___01434s__conf0.886.wav,20210223T105957,1434
Cernic__S20210223T105957086+0100_E20210223T112953517+0100___01439s__conf0.556.wav,20210223T105957,1439
Cernic__S20210223T105957086+0100_E20210223T112953517+0100___01458s__conf0.987.wav,20210223T105957,1458
Cernic__S20210223T105957086+0100_E20210223T112953517+0100___01459s__conf0.949.wav,20210223T105957,1459
Cernic__S20210223T105957086+0100_E20210223T112953517+0100___01486s__conf0.965.wav,20210223T105957,1486
Cernic__S20210223T105957086+0100_E20210223T112953517+0100___01487s__conf0.994.wav,20210223T105957,1487
Cernic__S20210223T105957086+0100_E20210223T112953517+0100___01503s__conf0.952.wav,20210223T105957,1503
Cernic__S20210223T105957086+0100_E20210223T112953517+0100___01504s__conf0.991.wav,20210223T105957,1504
Cernic__S20210223T105957086+0100_E20210223T112953517+0100___01531s__conf0.929.wav,20210223T105957,1531
Cernic__S20210223T135953985+0100_E20210223T142953854+0100___00857s__conf1.000.wav,20210223T135953,857
Cernic__S20210223T135953985+0100_E20210223T142953854+0100___00858s__conf1.000.wav,20210223T135953,858
Cernic__S20210223T135953985+0100_E20210223T142953854+0100___00861s__conf0.996.wav,20210223T135953,861
Cernic__S20210223T135953985+0100_E20210223T142953854+0100___00862s__conf1.000.wav,20210223T135953,862
Cernic__S20210223T135953985+0100_E20210223T142953854+0100___00863s__conf1.000.wav,20210223T135953,863
Cernic__S20210223T135953985+0100_E20210223T142953854+0100___00864s__conf0.992.wav,20210223T135953,864
Cernic__S20210223T135953985+0100_E20210223T142953854+0100___00865s__conf0.986.wav,20210223T135953,865
Cernic__S20210223T135953985+0100_E20210223T142953854+0100___00866s__conf0.984.wav,20210223T135953,866
Cernic__S20210223T135953985+0100_E20210223T142953854+0100___00867s__conf0.995.wav,20210223T135953,867
Cernic__S20210223T135953985+0100_E20210223T142953854+0100___00921s__conf0.983.wav,20210223T135953,921
Cernic__S20210223T135953985+0100_E20210223T142953854+0100___00922s__conf0.946.wav,20210223T135953,922
Cernic__S20210223T135953985+0100_E20210223T142953854+0100___00923s__conf0.992.wav,20210223T135953,923
